,date,low,high,open,close,volume
5289,2020-08-08 10:00:00,384.66,389.31,386.44,387.7,3409.71710699
5290,2020-08-08 11:00:00,387.72,392.63,387.72,391.96,5523.49563001
5291,2020-08-08 12:00:00,390.48,393.49,391.97,392.05,6443.28178241
5292,2020-08-08 13:00:00,389.55,392.61,392.01,390.67,4188.54692409
5293,2020-08-08 14:00:00,387.75,391.44,390.65,390.24,4853.41932105
5294,2020-08-08 15:00:00,390.25,393.0,390.25,390.99,5279.82510994
5295,2020-08-08 16:00:00,386.39,391.96,391.0,390.56,8961.0136225
5296,2020-08-08 17:00:00,387.2,392.9,390.56,391.97,5505.12830989
5297,2020-08-08 18:00:00,391.0,391.97,391.97,391.0,186.55666994
5298,2020-08-08 19:00:00,387.5,391.71,391.71,389.67,3327.95993727
5299,2020-08-08 20:00:00,387.0,389.68,389.67,388.47,8118.80572568
5300,2020-08-08 21:00:00,388.18,391.74,388.46,391.7,4893.67669708
5301,2020-08-08 22:00:00,389.0,392.49,391.7,391.08,6568.34589504
5302,2020-08-08 23:00:00,389.0,400.06,391.11,397.51,12448.62961142
5303,2020-08-09 00:00:00,390.51,401.0,397.5,398.56,43246.40374231
5304,2020-08-09 01:00:00,393.16,398.99,398.56,396.12,9956.24519991
5305,2020-08-09 02:00:00,395.28,397.65,396.24,395.74,2804.54708684
5306,2020-08-09 03:00:00,395.0,397.88,395.28,395.33,3173.84749715
5307,2020-08-09 04:00:00,393.7,396.1,395.5,394.39,2505.28181567
5308,2020-08-09 05:00:00,393.0,395.69,394.25,393.01,2159.13446862
5309,2020-08-09 06:00:00,392.88,395.03,393.01,393.19,2040.21300674
5310,2020-08-09 07:00:00,393.09,395.78,393.17,395.56,917.58868874
5311,2020-08-09 08:00:00,393.78,396.59,395.57,394.55,1419.45480775
5312,2020-08-09 09:00:00,384.94,395.66,394.54,389.6,6196.98190685
5313,2020-08-09 10:00:00,387.38,392.35,389.52,391.42,5582.26325524
5314,2020-08-09 11:00:00,390.96,393.41,391.41,392.29,4422.95717104
5315,2020-08-09 12:00:00,387.64,392.34,392.28,389.38,4656.03412095
5316,2020-08-09 13:00:00,386.72,390.35,389.51,388.06,5947.83418953
5317,2020-08-09 14:00:00,384.02,388.8,387.88,385.8,7796.48420105
5318,2020-08-09 15:00:00,384.15,388.4,385.76,387.02,4876.90295285
5319,2020-08-09 16:00:00,386.01,391.71,386.96,388.31,6690.2229349
5320,2020-08-09 17:00:00,384.91,389.46,388.3,385.4,4647.1492915
5321,2020-08-09 18:00:00,385.33,390.52,385.4,390.46,3577.18499193
5322,2020-08-09 19:00:00,389.17,391.3,390.34,389.8,4001.77239229
5323,2020-08-09 20:00:00,389.81,393.41,389.81,393.3,6286.86642194
5324,2020-08-09 21:00:00,388.21,394.57,393.3,389.45,4028.59611194
5325,2020-08-09 22:00:00,387.51,391.56,389.45,389.09,4126.74770208
5326,2020-08-09 23:00:00,387.68,390.67,389.15,390.41,2967.87508761
5327,2020-08-10 00:00:00,390.41,393.42,390.41,391.51,6971.84310595
5328,2020-08-10 01:00:00,390.65,395.4,391.5,395.25,5011.50648564
5329,2020-08-10 02:00:00,393.0,399.0,395.23,396.85,21855.79592632
5330,2020-08-10 03:00:00,395.56,398.71,396.92,397.92,8736.63476993
5331,2020-08-10 04:00:00,396.06,400.21,397.96,396.41,14479.46908388
5332,2020-08-10 05:00:00,393.74,397.35,396.49,395.59,4816.29001435
5333,2020-08-10 06:00:00,394.68,397.2,395.6,397.2,8444.90822098
5334,2020-08-10 07:00:00,395.21,397.76,397.2,395.62,3843.23416799
5335,2020-08-10 08:00:00,395.24,397.19,395.81,396.0,2621.0893998
5336,2020-08-10 09:00:00,394.02,396.2,395.99,394.78,2273.46828761
5337,2020-08-10 10:00:00,385.44,395.89,394.78,390.45,12066.12055028
5338,2020-08-10 11:00:00,390.3,392.72,390.34,391.48,7188.87776361
5339,2020-08-10 12:00:00,390.66,395.53,391.47,395.24,7979.63080833
5340,2020-08-10 13:00:00,394.27,396.58,395.24,396.53,6036.91810547
5341,2020-08-10 14:00:00,394.73,397.32,396.54,394.85,7608.98580997
5342,2020-08-10 15:00:00,392.31,397.83,394.77,397.57,12718.24881903
5343,2020-08-10 16:00:00,393.55,398.49,397.52,394.48,11267.33578691
5344,2020-08-10 17:00:00,394.34,398.11,394.49,397.79,13707.73047328
5345,2020-08-10 18:00:00,395.72,399.24,397.78,395.83,13473.18569501
5346,2020-08-10 19:00:00,394.46,397.57,395.96,395.87,7261.68431584
5347,2020-08-10 20:00:00,393.29,396.91,395.87,395.26,6442.31268478
5348,2020-08-10 21:00:00,391.89,395.58,395.24,393.92,4443.72325535
5349,2020-08-10 22:00:00,391.96,395.64,393.91,395.1,4834.25042036
5350,2020-08-10 23:00:00,393.65,396.0,395.04,395.78,4365.93643744
5351,2020-08-11 00:00:00,393.86,396.76,395.77,395.58,5913.67811441
5352,2020-08-11 01:00:00,395.23,397.78,395.59,397.38,6620.45811988
5353,2020-08-11 02:00:00,396.33,398.3,397.38,396.36,6266.52964433
5354,2020-08-11 03:00:00,393.1,397.33,396.35,394.46,6607.96665707
5355,2020-08-11 04:00:00,393.51,396.55,394.46,394.93,3411.15813731
5356,2020-08-11 05:00:00,393.05,395.86,394.93,395.4,1788.66520651
5357,2020-08-11 06:00:00,390.7,395.4,395.4,391.99,5990.69713563
5358,2020-08-11 07:00:00,388.7,393.09,391.99,391.23,5705.16773303
5359,2020-08-11 08:00:00,389.0,392.28,391.22,389.35,3266.83705359
5360,2020-08-11 09:00:00,388.93,392.67,389.49,389.81,5646.6667613
5361,2020-08-11 10:00:00,388.0,391.77,389.76,391.01,4535.7831728
5362,2020-08-11 11:00:00,390.52,392.77,391.01,391.76,2392.48564887
5363,2020-08-11 12:00:00,386.76,391.75,391.75,387.2,5819.020825
5364,2020-08-11 13:00:00,383.0,389.65,387.2,389.18,15993.00515668
5365,2020-08-11 14:00:00,384.0,389.5,389.18,385.87,9872.69235936
5366,2020-08-11 15:00:00,376.82,386.24,385.86,382.21,20657.74059641
5367,2020-08-11 16:00:00,376.07,385.1,382.21,384.91,13883.75079659
5368,2020-08-11 17:00:00,382.0,386.53,384.84,385.85,10260.62786104
5369,2020-08-11 18:00:00,380.93,385.83,385.83,381.9,6392.60520804
5370,2020-08-11 19:00:00,378.56,381.9,381.9,380.5,7955.59402942
5371,2020-08-11 20:00:00,364.77,380.5,380.5,373.1,53851.6074092
5372,2020-08-11 21:00:00,368.45,376.58,373.12,373.59,13796.92863258
5373,2020-08-11 22:00:00,372.14,376.28,373.7,375.43,6617.59666295
5374,2020-08-11 23:00:00,375.16,381.6,375.43,378.88,8035.95426375
5375,2020-08-12 00:00:00,375.83,380.17,378.92,376.59,5790.49758675
5376,2020-08-12 01:00:00,376.51,380.32,376.59,377.91,4611.06092479
5377,2020-08-12 02:00:00,372.22,378.72,378.0,373.61,8724.20500373
5378,2020-08-12 03:00:00,373.05,377.5,373.76,377.5,4347.42077875
5379,2020-08-12 04:00:00,373.49,377.98,377.5,373.72,4283.71059477
5380,2020-08-12 05:00:00,369.54,375.0,373.76,369.81,4970.73624324
5381,2020-08-12 06:00:00,365.19,374.68,369.71,374.35,9673.82145755
5382,2020-08-12 07:00:00,373.65,380.61,374.28,379.27,5542.12023058
5383,2020-08-12 08:00:00,377.64,382.01,379.31,378.51,5808.03486863
5384,2020-08-12 09:00:00,378.48,382.2,378.62,381.23,4808.310088
5385,2020-08-12 10:00:00,380.22,385.0,381.19,383.9,4658.42380502
5386,2020-08-12 11:00:00,380.92,384.98,383.9,381.81,2748.99416043
5387,2020-08-12 12:00:00,380.03,384.67,381.81,384.66,4820.85275335
5388,2020-08-12 13:00:00,382.92,386.98,384.67,386.73,9125.39963206
5389,2020-08-12 14:00:00,383.86,387.25,386.78,385.88,10937.0300993
5390,2020-08-12 15:00:00,384.11,387.59,385.88,385.19,8625.62320673
5391,2020-08-12 16:00:00,381.91,386.47,385.18,382.98,9011.43270381
5392,2020-08-12 17:00:00,381.05,384.15,382.99,383.76,6897.92233777
5393,2020-08-12 18:00:00,382.53,385.14,383.76,384.0,21326.30225487
5394,2020-08-12 19:00:00,384.01,389.16,384.01,387.3,21194.04430969
5395,2020-08-12 20:00:00,386.1,389.57,387.3,386.26,7596.04539325
5396,2020-08-12 21:00:00,381.99,386.28,386.27,382.8,13802.31005296
5397,2020-08-12 22:00:00,382.65,387.01,382.77,386.45,6496.92860761
5398,2020-08-12 23:00:00,385.75,387.75,386.44,387.27,7370.27804766
5399,2020-08-13 00:00:00,386.55,394.91,387.27,394.02,18078.57778071
5400,2020-08-13 01:00:00,391.61,395.0,394.02,392.09,9817.0702565
5401,2020-08-13 02:00:00,390.21,394.13,392.09,392.24,8031.06533687
5402,2020-08-13 03:00:00,391.62,394.81,392.42,394.8,6013.73829055
5403,2020-08-13 04:00:00,392.72,396.27,394.79,393.47,10711.39549078
5404,2020-08-13 05:00:00,391.01,393.28,393.28,391.99,2530.60012859
5405,2020-08-13 06:00:00,390.41,392.89,391.98,392.34,4256.34452522
5406,2020-08-13 07:00:00,389.1,393.05,392.33,389.81,4053.02355135
5407,2020-08-13 08:00:00,380.85,390.1,389.83,382.89,12008.37884538
5408,2020-08-13 09:00:00,376.46,386.58,382.89,386.41,9224.08484882
5409,2020-08-13 10:00:00,383.2,388.51,386.41,388.38,9744.42298835
5410,2020-08-13 11:00:00,388.0,398.0,388.5,393.99,18792.65700987
5411,2020-08-13 12:00:00,384.39,395.47,394.0,388.77,13605.65988491
5412,2020-08-13 13:00:00,386.54,393.72,388.83,391.08,9072.0683951
5413,2020-08-13 14:00:00,388.82,393.47,391.04,392.84,8111.04836717
5414,2020-08-13 15:00:00,389.09,393.06,392.84,392.74,7792.13513423
5415,2020-08-13 16:00:00,387.9,394.0,392.81,392.31,7268.27672178
5416,2020-08-13 17:00:00,390.09,393.35,392.31,392.27,8693.3877327
5417,2020-08-13 18:00:00,391.43,394.38,392.26,392.27,7647.66192427
5418,2020-08-13 19:00:00,392.27,395.4,392.28,394.17,7375.57511948
5419,2020-08-13 20:00:00,394.18,412.78,394.18,410.84,48232.6941468
5420,2020-08-13 21:00:00,410.43,422.5,410.43,419.11,57309.38035999
5421,2020-08-13 22:00:00,419.14,432.94,419.21,423.73,52969.83729972
5422,2020-08-13 23:00:00,420.01,427.0,423.73,424.94,22529.4441218
5423,2020-08-14 00:00:00,424.0,431.35,425.0,425.28,26885.40628716
5424,2020-08-14 01:00:00,422.61,427.5,425.29,425.88,16331.91790756
5425,2020-08-14 02:00:00,421.51,427.1,425.88,422.84,10533.15576547
5426,2020-08-14 03:00:00,417.52,424.38,422.83,421.7,18577.16980822
5427,2020-08-14 04:00:00,421.71,425.98,421.71,425.79,12900.8168745
5428,2020-08-14 05:00:00,421.49,425.85,425.79,421.56,8271.54270693
5429,2020-08-14 06:00:00,420.42,423.63,421.56,422.11,6807.0677509
5430,2020-08-14 07:00:00,419.7,424.57,422.11,423.2,9092.94225683
5431,2020-08-14 08:00:00,422.05,426.25,423.08,423.29,7345.54923359
5432,2020-08-14 09:00:00,422.6,425.05,423.28,424.21,7775.52936757
5433,2020-08-14 10:00:00,423.2,427.91,424.21,425.0,7893.82122524
5434,2020-08-14 11:00:00,423.5,429.0,424.83,428.4,11613.11171193
5435,2020-08-14 12:00:00,425.56,428.39,428.38,426.66,11065.73316465
5436,2020-08-14 13:00:00,423.21,426.76,426.76,426.16,9175.57292575
5437,2020-08-14 14:00:00,422.54,427.58,426.14,427.44,14736.82174156
5438,2020-08-14 15:00:00,424.28,437.96,427.44,436.85,28111.34865307
5439,2020-08-14 16:00:00,434.0,445.45,436.85,442.01,36974.31539153
5440,2020-08-14 17:00:00,437.4,442.94,442.01,440.72,16010.1391194
5441,2020-08-14 18:00:00,440.04,445.04,440.71,442.64,17505.69612636
5442,2020-08-14 19:00:00,439.65,443.75,442.63,441.18,12591.32411872
5443,2020-08-14 20:00:00,437.6,442.75,441.24,439.63,9647.86495212
5444,2020-08-14 21:00:00,435.0,439.83,439.63,438.18,8429.9942791
5445,2020-08-14 22:00:00,435.55,440.2,438.18,440.11,5595.14306601
5446,2020-08-14 23:00:00,436.05,440.67,440.04,438.83,6700.97945045
5447,2020-08-15 00:00:00,435.69,441.24,438.83,439.12,8888.76145629
5448,2020-08-15 01:00:00,437.54,441.94,439.11,441.59,6785.66751942
5449,2020-08-15 02:00:00,440.14,443.33,441.71,440.16,10280.56857233
5450,2020-08-15 03:00:00,438.28,441.01,440.23,439.8,4721.85613003
5451,2020-08-15 04:00:00,437.03,440.93,439.68,438.87,6014.87742837
5452,2020-08-15 05:00:00,435.64,439.44,438.86,439.39,5668.23644364
5453,2020-08-15 06:00:00,438.56,440.48,439.38,438.69,2971.74252021
5454,2020-08-15 07:00:00,436.76,439.14,438.78,437.68,2922.50513904
5455,2020-08-15 08:00:00,428.0,439.11,437.68,433.94,12869.90188074
5456,2020-08-15 09:00:00,433.69,438.19,433.94,436.48,3371.40077126
5457,2020-08-15 10:00:00,434.32,438.69,436.49,435.36,3233.21563374
5458,2020-08-15 11:00:00,434.16,437.37,435.4,434.16,2996.6023228
5459,2020-08-15 12:00:00,429.2,437.25,434.33,430.89,10091.81684737
5460,2020-08-15 13:00:00,430.16,434.21,431.04,432.25,10798.42456705
5461,2020-08-15 14:00:00,428.52,434.19,432.23,432.85,8807.66924598
5462,2020-08-15 15:00:00,432.0,438.38,432.84,435.9,14072.10822221
5463,2020-08-15 16:00:00,433.42,439.46,435.89,435.3,11541.00352366
5464,2020-08-15 17:00:00,434.94,437.0,435.34,435.32,4414.96569399
5465,2020-08-15 18:00:00,433.82,436.4,435.19,436.03,5447.79572022
5466,2020-08-15 19:00:00,431.72,436.43,436.03,432.29,8082.07037368
5467,2020-08-15 20:00:00,431.78,434.92,432.28,432.49,4926.5676639
5468,2020-08-15 21:00:00,429.05,434.0,432.46,433.04,7384.73692625
5469,2020-08-15 22:00:00,431.32,436.0,433.23,432.06,9820.03751124
5470,2020-08-15 23:00:00,429.47,433.59,431.98,432.55,4848.36866209
5471,2020-08-16 00:00:00,426.7,433.35,432.67,427.23,8559.2764761
5472,2020-08-16 01:00:00,421.34,430.33,427.2,430.25,14180.54087827
5473,2020-08-16 02:00:00,426.32,430.24,430.24,426.67,5541.43243995
5474,2020-08-16 03:00:00,426.33,429.34,426.67,426.87,4417.66539534
5475,2020-08-16 04:00:00,426.13,429.1,426.87,428.3,3611.47276654
5476,2020-08-16 05:00:00,427.7,429.6,428.4,428.94,5997.93462193
5477,2020-08-16 06:00:00,426.58,429.38,428.89,428.37,3787.41305884
5478,2020-08-16 07:00:00,426.25,428.85,428.5,426.59,4123.92387724
5479,2020-08-16 08:00:00,425.0,428.33,426.59,426.69,3182.88980407
5480,2020-08-16 09:00:00,424.35,427.95,426.67,427.18,3222.19342251
5481,2020-08-16 10:00:00,422.0,427.31,427.14,423.36,5772.79951669
5482,2020-08-16 11:00:00,416.2,423.55,423.35,417.81,14184.94070203
5483,2020-08-16 12:00:00,412.51,420.63,417.96,419.9,15787.91202697
5484,2020-08-16 13:00:00,418.11,423.45,419.88,422.88,7281.14000312
5485,2020-08-16 14:00:00,422.3,424.58,422.86,423.87,11443.89789727
5486,2020-08-16 15:00:00,422.6,432.45,423.86,430.75,14935.13089066
5487,2020-08-16 16:00:00,430.75,437.0,430.75,434.43,18186.30804778
5488,2020-08-16 17:00:00,428.85,435.9,434.43,430.63,12437.26900874
5489,2020-08-16 18:00:00,429.52,432.0,430.75,430.6,4833.32388648
5490,2020-08-16 19:00:00,428.53,431.57,430.6,429.43,4843.5414165
5491,2020-08-16 20:00:00,426.78,431.21,429.45,430.57,6362.85306266
5492,2020-08-16 21:00:00,429.8,433.74,430.64,431.67,7216.32067602
5493,2020-08-16 22:00:00,429.91,434.69,431.67,433.73,6855.72859967
5494,2020-08-16 23:00:00,430.72,434.91,433.7,433.7,11247.78092582
5495,2020-08-17 00:00:00,429.47,434.96,433.71,430.84,11736.122107
5496,2020-08-17 01:00:00,425.09,430.84,430.83,428.1,8142.51920393
5497,2020-08-17 02:00:00,421.81,428.83,428.01,426.37,6101.58323705
5498,2020-08-17 03:00:00,423.12,427.61,426.35,425.87,5101.38659
5499,2020-08-17 04:00:00,422.31,426.0,425.69,422.55,4545.39951028
5500,2020-08-17 05:00:00,421.34,426.08,422.54,421.87,3293.26398327
5501,2020-08-17 06:00:00,420.5,426.4,421.87,424.12,4177.93219847
5502,2020-08-17 07:00:00,422.3,425.94,424.06,424.0,1781.44064919
5503,2020-08-17 08:00:00,423.45,429.98,423.94,428.88,6324.47027189
5504,2020-08-17 09:00:00,425.93,429.71,428.72,426.01,2766.63893164
5505,2020-08-17 10:00:00,425.01,428.89,426.0,425.99,3247.01852408
5506,2020-08-17 11:00:00,425.64,429.26,426.07,428.45,4473.34262542
5507,2020-08-17 12:00:00,425.07,430.99,428.48,426.56,14123.08264482
5508,2020-08-17 13:00:00,423.31,434.03,426.56,430.14,27418.42010097
5509,2020-08-17 14:00:00,427.5,432.99,430.18,431.71,14884.10021654
5510,2020-08-17 15:00:00,429.33,442.22,431.94,441.5,21801.13079058
5511,2020-08-17 16:00:00,438.29,447.5,441.64,440.01,21086.45695909
5512,2020-08-17 17:00:00,439.7,443.42,440.01,441.96,8279.74681521
5513,2020-08-17 18:00:00,435.94,443.04,441.96,436.72,8673.775264
5514,2020-08-17 19:00:00,435.62,439.0,436.78,437.79,5237.61705337
5515,2020-08-17 20:00:00,436.89,439.88,437.79,438.27,5133.42835718
5516,2020-08-17 21:00:00,436.0,439.71,438.26,438.99,8680.3818266
5517,2020-08-17 22:00:00,437.53,440.09,439.02,438.27,6320.67739343
5518,2020-08-17 23:00:00,428.51,439.55,438.2,431.5,18509.20833134
5519,2020-08-18 00:00:00,430.86,434.27,431.5,433.54,7261.21487657
5520,2020-08-18 01:00:00,429.11,433.53,433.53,429.99,7413.41089393
5521,2020-08-18 02:00:00,428.26,433.01,429.98,432.77,4453.68194205
5522,2020-08-18 03:00:00,428.9,432.94,432.86,430.54,3729.85863586
5523,2020-08-18 04:00:00,427.12,430.84,430.46,428.52,6444.94888316
5524,2020-08-18 05:00:00,426.5,429.8,428.52,428.63,5452.88637075
5525,2020-08-18 06:00:00,426.81,430.78,428.37,430.64,2783.09727043
5526,2020-08-18 07:00:00,428.6,430.64,430.64,429.69,2090.78289152
5527,2020-08-18 08:00:00,429.45,431.24,429.69,430.68,1671.1239812
5528,2020-08-18 09:00:00,428.74,430.79,430.68,429.19,2313.04040437
5529,2020-08-18 10:00:00,428.4,431.73,429.26,431.35,2319.90987499
5530,2020-08-18 11:00:00,427.07,431.75,431.12,427.22,5387.10847825
5531,2020-08-18 12:00:00,427.07,430.39,427.28,429.68,4451.41633778
5532,2020-08-18 13:00:00,421.16,430.61,429.72,426.51,14980.50544931
5533,2020-08-18 14:00:00,414.44,427.26,426.31,422.46,25154.49131676
5534,2020-08-18 15:00:00,419.12,425.82,422.46,420.45,8645.90910454
5535,2020-08-18 16:00:00,415.91,424.99,420.18,423.68,10958.52380608
5536,2020-08-18 17:00:00,422.15,425.36,423.85,423.33,3769.05586249
5537,2020-08-18 18:00:00,422.24,424.98,423.32,423.39,4560.34495421
5538,2020-08-18 19:00:00,423.39,426.79,423.4,424.02,4987.26160422
5539,2020-08-18 20:00:00,424.02,429.0,424.02,427.41,9130.38012374
5540,2020-08-18 21:00:00,426.74,429.68,427.41,427.5,3221.23469943
5541,2020-08-18 22:00:00,424.81,428.34,427.49,425.5,3745.61440252
5542,2020-08-18 23:00:00,421.87,425.67,425.65,422.31,3756.50522123
5543,2020-08-19 00:00:00,420.24,424.78,422.31,424.75,6488.45604028
5544,2020-08-19 01:00:00,423.0,426.97,424.75,423.47,4531.51335402
5545,2020-08-19 02:00:00,419.5,424.07,423.47,420.67,6531.61399409
5546,2020-08-19 03:00:00,415.11,422.4,420.67,415.83,6852.33070773
5547,2020-08-19 04:00:00,406.12,417.28,415.82,412.31,19929.55953748
5548,2020-08-19 05:00:00,406.91,413.55,412.33,408.61,9652.96202846
5549,2020-08-19 06:00:00,401.57,409.95,408.49,408.43,12450.92876723
5550,2020-08-19 07:00:00,407.24,413.57,408.43,413.55,4340.77186361
5551,2020-08-19 08:00:00,411.18,414.61,413.54,412.63,2881.1671964
5552,2020-08-19 09:00:00,412.64,416.38,412.64,413.47,3380.5834773
5553,2020-08-19 10:00:00,408.91,413.82,413.47,412.56,2433.77998611
5554,2020-08-19 11:00:00,410.68,415.88,412.56,413.22,3650.01838681
5555,2020-08-19 12:00:00,411.25,414.4,413.19,412.46,3960.46003362
5556,2020-08-19 13:00:00,410.01,415.71,412.46,412.86,5745.12191153
5557,2020-08-19 14:00:00,408.0,414.53,412.75,408.92,6042.18146952
5558,2020-08-19 15:00:00,406.19,411.98,408.83,409.97,8680.49317046
5559,2020-08-19 16:00:00,401.32,412.2,410.02,407.63,15994.05673995
5560,2020-08-19 17:00:00,403.98,408.89,407.64,408.35,8880.38285901
5561,2020-08-19 18:00:00,400.0,408.46,408.36,404.55,15180.27453027
5562,2020-08-19 19:00:00,395.06,405.41,404.55,395.93,20130.14815701
5563,2020-08-19 20:00:00,393.75,404.33,395.94,404.33,17497.83356498
5564,2020-08-19 21:00:00,403.04,409.14,404.29,405.48,6340.79512085
5565,2020-08-19 22:00:00,404.54,411.09,405.5,407.37,10107.81141347
5566,2020-08-19 23:00:00,405.3,412.68,407.38,407.59,11253.72471506
5567,2020-08-20 00:00:00,407.59,415.67,407.6,411.79,11260.72640268
5568,2020-08-20 01:00:00,410.23,414.0,412.0,410.41,3837.07078593
5569,2020-08-20 02:00:00,406.6,411.32,410.34,408.16,3687.93147547
5570,2020-08-20 03:00:00,406.69,409.95,408.3,407.23,3790.95760888
5571,2020-08-20 04:00:00,404.16,408.65,407.23,405.29,5241.64840601
5572,2020-08-20 05:00:00,402.73,405.28,405.28,404.43,3304.60487091
5573,2020-08-20 06:00:00,402.3,409.41,404.33,407.92,5130.16154217
5574,2020-08-20 07:00:00,403.31,408.24,407.93,404.25,2930.50949286
5575,2020-08-20 08:00:00,403.59,407.43,404.33,407.43,3893.52376428
5576,2020-08-20 09:00:00,406.59,411.25,407.43,409.76,2345.24490288
5577,2020-08-20 10:00:00,407.51,410.4,409.69,409.56,2367.53588834
5578,2020-08-20 11:00:00,406.47,412.01,409.56,411.47,4005.66119308
5579,2020-08-20 12:00:00,409.05,412.04,411.68,409.29,3661.18127305
5580,2020-08-20 13:00:00,408.61,412.68,409.3,412.57,4608.21359339
5581,2020-08-20 14:00:00,410.84,415.21,412.57,414.88,7888.90914806
5582,2020-08-20 15:00:00,413.04,416.21,414.89,415.68,11744.28989991
5583,2020-08-20 16:00:00,414.08,418.48,415.88,416.42,12275.31109045
5584,2020-08-20 17:00:00,413.94,417.71,416.41,414.15,6921.62672268
5585,2020-08-20 18:00:00,414.1,417.26,414.23,416.83,10595.46041608
5586,2020-08-20 19:00:00,414.36,417.78,416.82,414.7,10760.60086023
5587,2020-08-20 20:00:00,414.67,417.43,414.7,416.27,9134.15079871
5588,2020-08-20 21:00:00,415.13,419.58,416.11,416.77,6707.23295617
5589,2020-08-20 22:00:00,414.28,417.72,416.75,414.73,3707.42859303
5590,2020-08-20 23:00:00,414.28,417.44,414.83,415.92,6736.5285301
5591,2020-08-21 00:00:00,413.48,418.92,415.92,415.48,8662.87766412
5592,2020-08-21 01:00:00,410.22,415.51,415.48,411.83,5557.53437225
5593,2020-08-21 02:00:00,410.1,413.47,411.86,410.63,10399.14514418
5594,2020-08-21 03:00:00,409.61,416.27,410.62,416.07,11987.70874319
5595,2020-08-21 04:00:00,413.58,417.11,416.07,415.28,7217.80856587
5596,2020-08-21 05:00:00,413.28,416.14,415.11,414.05,3769.19120846
5597,2020-08-21 06:00:00,412.77,414.37,413.99,413.07,3767.12652285
5598,2020-08-21 07:00:00,411.8,414.65,413.03,412.78,3955.06657539
5599,2020-08-21 08:00:00,409.01,412.78,412.78,411.68,3500.69775747
5600,2020-08-21 09:00:00,408.36,412.23,411.63,408.57,2245.57935337
5601,2020-08-21 10:00:00,405.21,409.23,408.66,408.25,7499.17747581
5602,2020-08-21 11:00:00,404.0,408.91,408.25,405.59,7195.27310522
5603,2020-08-21 12:00:00,399.15,407.94,405.59,406.96,12638.03189471
5604,2020-08-21 13:00:00,401.84,407.8,406.97,401.95,6073.67546795
5605,2020-08-21 14:00:00,400.89,406.92,401.96,405.4,8805.7864902
5606,2020-08-21 15:00:00,403.16,407.33,405.41,404.36,5307.84471731
5607,2020-08-21 16:00:00,401.03,406.81,404.3,401.2,6992.98365639
5608,2020-08-21 17:00:00,399.5,406.67,401.03,403.2,12798.30712185
5609,2020-08-21 18:00:00,394.26,403.51,403.22,398.03,15947.0959524
5610,2020-08-21 19:00:00,397.53,401.78,398.11,397.7,8490.57919824
5611,2020-08-21 20:00:00,393.45,401.62,397.74,395.08,9005.15714338
5612,2020-08-21 21:00:00,385.0,396.31,395.07,388.48,23120.34308549
5613,2020-08-21 22:00:00,387.35,396.98,388.45,389.43,22202.78187912
5614,2020-08-21 23:00:00,385.19,391.97,389.37,388.05,11236.74188032
5615,2020-08-22 00:00:00,380.0,388.27,388.0,381.3,26794.66432166
5616,2020-08-22 01:00:00,379.53,385.46,381.31,385.01,10423.03051254
5617,2020-08-22 02:00:00,383.44,387.26,385.1,385.05,8332.13213821
5618,2020-08-22 03:00:00,381.92,386.84,385.07,385.4,7175.42831014
5619,2020-08-22 04:00:00,380.29,385.39,385.39,381.97,6994.05036572
5620,2020-08-22 05:00:00,381.97,386.3,381.97,386.01,3746.41684909
5621,2020-08-22 06:00:00,386.06,391.99,386.06,391.99,6757.29207388
5622,2020-08-22 07:00:00,389.66,392.42,391.99,391.05,2863.40916812
5623,2020-08-22 08:00:00,390.04,394.84,391.04,392.49,2238.22017675
5624,2020-08-22 09:00:00,390.31,392.83,392.55,392.17,1273.83709938
5625,2020-08-22 10:00:00,390.66,394.05,392.34,391.26,3063.76850016
5626,2020-08-22 11:00:00,386.44,391.48,391.34,390.16,3178.41053231
5627,2020-08-22 12:00:00,389.86,393.62,390.19,392.04,4730.72337907
5628,2020-08-22 13:00:00,389.29,392.93,392.04,391.51,3852.3177264
5629,2020-08-22 14:00:00,386.57,392.92,391.51,391.75,5264.87919886
5630,2020-08-22 15:00:00,390.31,394.02,391.85,390.61,6384.50949204
5631,2020-08-22 16:00:00,388.62,391.57,390.55,390.6,3909.75782029
5632,2020-08-22 17:00:00,388.85,391.58,390.56,390.95,4452.11150611
5633,2020-08-22 18:00:00,390.26,391.89,391.02,390.79,2584.15616487
5634,2020-08-22 19:00:00,388.84,391.02,390.84,389.2,3333.0944007
5635,2020-08-22 20:00:00,387.5,389.49,389.21,388.89,3331.48730301
5636,2020-08-22 21:00:00,388.73,395.22,388.96,394.14,7840.14635643
5637,2020-08-22 22:00:00,392.1,397.53,394.19,393.38,8665.41775481
5638,2020-08-22 23:00:00,392.59,399.73,393.33,395.62,8263.82816853
5639,2020-08-23 00:00:00,392.2,400.0,395.52,393.45,8653.40348699
5640,2020-08-23 01:00:00,392.02,394.16,393.51,393.57,3447.51527752
5641,2020-08-23 02:00:00,390.87,394.04,393.62,391.24,4719.60117607
5642,2020-08-23 03:00:00,389.14,392.09,391.24,390.27,1896.68194569
5643,2020-08-23 04:00:00,388.66,390.38,390.04,389.27,2198.33387214
5644,2020-08-23 05:00:00,387.72,389.9,389.23,389.1,2063.27861849
5645,2020-08-23 06:00:00,388.74,392.61,389.11,391.7,2224.47892632
5646,2020-08-23 07:00:00,390.67,392.45,391.7,391.13,1206.82582171
